#sample_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
0,1.16,0.0,0.0,0.2,0.0,33.285,2041.4,4.0,3.8,1.96,9.105,24.18,0.34898844,0.0,1.4301552857647812,0.1027629130944584,1.121566220668303,-0.2932224514991182,0.3110633085861186,0.3679104680507913,0.5278162206683032,1.3388795292544222,0.1826250897019636,-0.0924098902989036,5969.019735672647,1.0777701563691122,0.2431408688822767,0.8386610277635512,2.961003087024958,0.0849927008504553,2.397453481013395
1,1.3000000000000005,0.0,0.0,0.0,0.0,20.44,1687.0,4.0,2.0,1.9,9.105,11.335,0.18849415,0.0213766669095822,1.2452447358535512,-0.1881056755463993,1.4862599594133252,-0.2508944091710759,0.4934978732536884,-0.1156716373802626,0.8091766260799917,1.5526744993336803,0.1035630259709087,0.778114696113628,284.9560205933992,1.1166976136560778,0.1225112943042742,0.7896714914054881,2.828690983305496,0.3105550145856353,2.1257282064836707
2,1.2800000000000002,0.0001095766269122,0.0,0.0,0.0,23.195,2128.0,8.0,1.8,1.33,9.105,14.09,0.5667621,0.0,-0.3087611505369899,0.2868254192278316,0.9639089978597556,0.3450491534391535,-1.0107594627937515,0.8305970175718425,0.3805756645264225,0.6198162017326709,-0.02008246548414,0.5472445150085179,1360.8533903371915,1.1166925149601856,0.1223969241041438,0.7896831343995087,2.998620087953149,0.318112784422998,2.319430350803388
3,2.96,0.0,0.0,0.0,0.0,54.23,3290.0,7.0,0.6,0.95,9.105,45.125,0.26375294,-0.0722484238065266,3.2822649455393305,0.4500264243343027,1.9664449416194958,0.2755606172839503,-0.2524024736077142,0.2582089472844728,1.8831116082861623,2.1307091346784484,0.6240419860738929,0.0132042528562162,3091.7730747174933,1.1166949521907397,0.1223989809449399,0.7896921201699999,4.24615269804973,0.3781642747408731,3.908491927265867
4,0.72,0.0,0.0,0.0,0.0,25.786875,3695.0,6.0,2.8,1.65,9.105,16.681874999999998,0.77626026,0.0,-0.0824040466786642,0.30190435795587106,1.926575610182016,-0.1135046384479713,-0.3262750715568833,0.5992537428113168,0.6765756101820161,1.6003005386251328,0.0275467042039351,0.0478950358789617,1754.6223581669958,1.1094648274793248,0.150085829252389,0.8240085228649451,2.722571781756076,0.2427457544188715,2.6123183093772475
5,1.2400000000000002,0.0053362532224779,0.0,0.0,0.0,115.765,2739.0,3.0,1.4,0.79,9.105,106.66,0.37795526,0.0,5.781465788542713,0.1745990669185043,1.7037849897843755,0.4032502116402116,0.3745290907799518,-0.5268656725239474,0.9746183231177088,0.5991474138976606,0.2187655152856894,0.1132341228975978,7504.199156684165,1.116707164116221,0.1226678408651159,0.7896287644669221,3.694606862052405,0.3625144631056617,3.1728467790190558
6,0.4200000000000001,0.0,0.0,0.0,0.0,16.05,3695.0,6.0,1.8,1.55,9.105,6.945,0.68226403,0.0,0.2962559523410086,-0.2380642998983862,1.322705160860509,-0.2059208641975308,-0.024950565869998,0.3305970175718424,0.2185384941938425,1.1935879283238444,0.2570662539586178,0.1876872919352881,1131.8957576256355,1.1166694461268163,0.1224071862977319,0.7896093896114568,3.203539759853589,0.3263940759006405,2.5607611267227384
7,1.0,0.0,0.0,0.0,0.0,36.8975,2041.4,9.0,2.0,1.1,9.105,27.7925,0.46100152,0.0,0.648569569881911,0.0178253883763998,1.0023439346679741,0.053162028218695,-1.0844743778340775,1.1343283626197371,0.012760601334641,0.1782862235005636,0.1945123390940647,-0.1728440311359842,8174.2489197682535,1.0587600914240949,0.2430306058443652,0.9712648089126641,2.0320868135798134,0.112378356940128,1.5619867935066631
8,1.6,0.0,0.0,0.0,0.0,29.2433333333,577.0,5.0,2.0,0.9300000000000002,9.105,20.1383333333,0.36232227,0.0,1.1642519994699043,-0.8627097797792702,0.9323494903167884,-0.9210884126984128,0.1779034230361351,0.1343283626197372,1.6719328236501214,1.5998362466862568,0.4888280071107101,-0.0930999458098466,159.4727157265252,1.1166981280922548,0.122401975583625,0.7897048379277024,3.8443689451098337,0.3603189067828861,3.367208210975871
9,2.22,0.0259693092883431,0.2,0.0,0.0,16.5933333333,2348.0,5.0,0.0,0.98,7.1725,9.420833333300001,0.14336637,0.0266804262412048,2.2480069395614666,0.085888476027022,2.063147734502698,-0.4755857671957672,0.4935767147081101,-0.4029850878592119,0.6568977345026977,0.900474449210808,-0.0388797914277032,2.8166113808360467,79.40547338750078,1.1191975135785022,0.1446639702858188,0.7915200080223204,2.192054782666876,0.3218605824780923,1.5461900998884328
10,0.62,0.010855574967854,0.0,0.0,0.2,34.7633333333,2183.0,7.0,2.6,1.63,9.105,25.6583333333,1.0446266,0.0,0.0898704542300805,0.3181164832364512,1.0902056751688174,0.1122449206349206,-0.7812577284867369,0.7955223977634218,0.3402056751688169,0.8089479466820799,-0.0696506701234825,0.0963145769082082,927.4408829045864,1.102210066816679,0.1596487162111671,0.8082266791359964,2.738120524956611,0.1483350173194884,2.29534299372471
11,1.86,0.0005831834411354,0.0,0.0,0.0,36.8975,2607.0,9.0,1.6,1.1,9.105,27.7925,0.40240714,0.0,0.5927332281249914,0.0852662725263912,2.6742645735911843,0.3212396296296292,-1.2607594627937515,1.0268656725239476,1.7680145735911843,1.757255110797433,0.4771142365546912,-0.0010605193438571,4391.416707134983,1.1167029538805016,0.1224141892947351,0.7897232123126623,4.4158588251480495,0.3866674587178465,4.145663321555333
12,1.16,0.0,0.0,0.0,0.0,15.689999999999998,2896.0,6.0,2.6,1.91,9.105,6.584999999999997,0.13807541,0.0345379329913079,1.8217891808316395,0.0105357371652875,0.5192206168023811,-0.5187956437389772,0.3645164822967243,0.5455223977634219,0.0016127165309524,1.3629037657657719,0.1723689260475686,0.5302116381715101,1483.8153641520444,1.1001220626381123,0.1606951170526861,0.8039986367544912,2.5651195118311896,0.1302793334467711,1.9168534480331656
13,2.5800000000000005,0.0,0.0,0.0,0.0,37.77,1768.0,3.0,1.4,1.0,9.105,28.66500000000001,0.3037687,-0.0266411733422723,2.1993532525799284,0.2053827104704116,2.446455764849194,0.1618040035273367,0.6758535964668371,-0.5268656725239474,2.019372431515861,2.1952260279826983,0.4935779117930237,0.0700356769657064,662.6342176692193,1.1166977244929626,0.1224104909356366,0.7897059540870226,3.8608310081818735,0.3619343655679438,3.388893569466114
14,1.54,0.0,0.0,0.0,0.0,20.44,1687.0,4.0,0.0,1.57,7.889999999999999,12.55,0.24975054,0.0631509355725932,1.2452447358535512,0.1853761457832684,1.7433412896639042,0.0057193474426806,0.4299532496054339,-0.6529850878592118,1.8891746229972373,2.0691278726026714,0.0203355817384811,1.2287341843583908,13.441049953948381,1.1166707822871285,0.1224076518948639,0.7896092811620796,2.6041580181520048,0.2955574449268935,1.876880244398026
15,1.3000000000000005,0.0027050904757509,0.0,0.0,0.0,32.95,2237.0,3.0,3.6,2.02,9.105,23.845,0.4441502000000001,0.0,-0.1411023428842207,0.224849926409428,1.1034024209493571,-0.0385487301587301,-0.0764327544657264,0.0641791230028965,0.3221524209493576,0.745719666483631,0.0543209030690055,-0.15602997205531,4636.843059992899,1.0772504221291541,0.2560668359176911,0.8595453695636746,2.722950360670654,0.07695321970502,2.3582511403818733
16,0.7,0.0,0.0,0.0,0.0,36.8975,1193.0,9.0,2.2,1.1,9.105,27.7925,0.26447943,-0.0242236565725236,3.2170412907002026,-0.1572298097154452,1.3257222269660471,-0.3098009347442682,-0.5781672152173385,1.1880597076676322,0.4403055602993804,1.112138345082042,0.4217256393011027,0.2449355927167339,2202.8129290841002,1.1166792031602053,0.1224832686672301,0.7896074003450492,3.1343799196220337,0.3254961791454002,2.4788214605327177
17,1.0,0.0068246703052235,0.0,0.0,0.0,22.2,2506.0,8.0,2.4,1.3,9.105,13.095,0.25999793,0.0165000714771953,2.2500853607323523,0.0623956712179608,1.6831139730936862,-0.3680019929453264,-0.2072274476287246,0.9917910527155273,0.4851973064270192,1.7779698587982944,0.3685405105119908,-0.1065242873380453,4884.877433053456,1.1449754992927923,0.2767584308557196,0.8449947986577554,4.6232230055709715,0.0597158026996472,3.3616318520839736
18,1.92,0.0,0.0,0.0,0.0,32.365,1799.0,9.0,2.2,1.22,14.76875,17.59625,0.03702996,0.0040280401192227,4.468063641981045,-0.20939385305535704,2.417900488947977,-0.5777021693121689,-0.2050987796050045,1.1880597076676322,1.7929004889479772,2.8378017093429726,0.922253406095165,-0.2044897818978115,3287.0316156403856,1.1166715772118423,0.1224077499274829,0.7896060446047714,3.9406538616360134,0.3650677650727236,3.4936701971502133
19,1.14,0.0002415592177668,0.0,0.0,0.0,23.005,2237.0,4.0,3.6,2.01,9.105,13.9,0.33455488,0.0,-0.2290832475874454,0.0221751406767973,1.7811409467225054,0.0593348677248677,0.1163297845027577,0.3141791230028966,0.9894742800558388,1.8558040645585965,0.1269900318923411,0.2334061368990306,2044.3142212800628,1.1167004439684542,0.1224001702876706,0.7897118845328629,3.3898621924614405,0.3364569100304099,2.788265383256882
20,1.1,0.0,0.0,0.2,0.0,33.285,1811.0,4.0,3.2,1.83,9.105,24.18,0.28852344,-0.0142141673682638,2.9793730956324107,-0.0616307808643633,0.7683779148705829,-0.4447215696649031,0.6923310504756468,0.2067164329071067,0.3725445815372497,1.5648756320128967,0.3577800433780204,0.4457241301189669,1243.6449652003125,1.1166697145736189,0.1224077197485008,0.7896075200923001,2.945555535582754,0.3135145920454564,2.25778402102314
21,1.7799999999999998,0.0,0.0,0.0,0.0,15.02,2041.4,4.0,3.0,1.83,9.105,5.914999999999999,0.17165127,0.0363943642070461,0.702619290561313,-0.0558805427008268,1.6138419488889215,-0.1635928218694886,0.4975975263922856,0.1529850878592118,0.8846752822222559,1.882272808614541,0.3241992740137533,0.2358322300707756,1243.6978018796856,1.116704053593294,0.122413557389364,0.7897270526829647,3.385104557025878,0.3378920344664677,2.7825181187419528
22,1.48,0.0,0.0,0.0,0.2,34.7633333333,3290.0,7.0,2.6,1.5,9.105,25.6583333333,0.5145893,-0.0183103228118525,2.1132158212577585,-0.1106360458222914,2.3869495255935957,-0.4431342680776014,-0.4020398131665074,0.7955223977634218,0.5223661922602634,1.3703263790937559,0.1640862764268595,0.1274580582337886,6556.8077991191785,1.0742128914545297,0.2568714019337041,0.9579385955661514,1.2991167176696865,0.1681401080531077,1.1847601147590936
23,1.2600000000000002,0.0,0.0,0.0,0.0,25.786875,1828.05,5.0,3.0,1.55,9.105,16.681874999999998,0.6785454000000001,0.0,-0.0824040466786642,0.1554310785815011,1.307795915287473,-0.0447215696649026,-0.037328366740211,0.4029850878592119,0.1202959152874727,1.0829675485472616,0.0998003571867981,-0.1279919341806952,1133.8456806311854,1.092470131784951,0.2197972182595098,0.8377560769723568,2.5067673180553247,0.1276812810503504,2.419743187570435
24,1.64,0.0004752815997763,0.0,0.0,0.0,37.77,2750.0,7.0,0.8,1.0,9.105,28.66500000000001,0.3662499,0.0,0.650135442712299,0.4771611522832487,1.7671803096103034,0.5064248148148146,-0.6254709092200482,0.3119402923323678,1.6317636429436366,1.506292733723588,0.2642708910251661,0.08967918020297401,663.8720630933093,1.1166982212692158,0.12240717672749801,0.7897052047472995,3.7751819933541504,0.3572153832226447,3.2767924359523044
25,1.02,0.0,0.0,0.0,0.0,31.56,3306.0,4.0,3.2,2.05,9.105,22.455,0.7082425999999999,0.0,0.2974127557160047,0.2456106293185629,0.5749089619291521,-0.1769967019400349,0.0445858545773087,0.2067164329071067,0.0917577047375148,0.7028281498397939,0.08924023071947901,-0.0641356088374722,6261.900999736784,1.108503674113581,0.1493660306432723,0.8111137962016722,2.9408157575258063,0.2017402085259556,2.7942753385137413
26,0.6799999999999999,0.0622855598230861,0.0,0.0,0.0,24.26,1090.0,5.0,4.0,1.78,9.105,15.155,0.48094842,0.0,-0.23869426396337096,0.9147719029847182,0.763409691829658,0.1466364550264547,-0.4308950680455302,0.6716418130986864,0.1636736415036753,0.4054312904507943,0.0083575805566113,0.3920290238473634,2202.747048288132,1.115731979360118,0.1401259493408491,0.7863703105427132,3.670051230787797,0.3507271205084075,3.1723897919303
27,0.56,0.0042133834869407,0.0,0.0,0.0,26.910000000000004,2896.0,6.0,3.0,1.62,9.105,17.805,0.48016188,0.0,-0.0085130870702175,0.5934196900817882,0.8794073637975189,-0.0526580776014107,-0.3262750715568833,0.6529850878592118,0.1935093028691477,0.7302156255739692,0.1247549393538152,0.0761271560341545,3931.998489885393,1.1141330163218592,0.1382229491785926,0.8029974600993152,3.667704546409558,0.3833278646220919,3.326260651671089
28,0.9200000000000002,0.0970287478609574,0.2,0.0,0.0,28.11000000000001,2348.0,5.0,2.0,2.04,7.1725,20.9375,0.5439083,0.0,0.3813861793729641,1.3252753681873413,0.5900304338495603,0.0381708465608462,-0.25460998308585603,0.1343283626197372,0.5275304338495603,0.5229204507637043,-0.2816118679219739,3.0928944714402107,22.138254538727907,1.1220317665928023,0.1754590100826467,0.7783992746112497,2.9668921681874068,0.4661719630234325,2.383422111291715
