#sample_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
0,1.2400000000000002,0.3034677921663111,0.73,0.3454175614854666,16.681874999999998,0.281450765754323,0.21187399999999998,0.6133333333333336,0.7819888004631675,0.5200954000000001,0.4853692897585739,66.0,0.4404,0.3291936614470781,0.0151615631912472,15.910875000000004,0.3250597078006788,1282.53,378.7129572140165,0.7046399999999999,0.5095667694232049,0.01295164,0.8463824588098864,1337.33,0.0003718731603881,5.0,5.4447,0.3498003631947012,0.00015407936000000002,0.0,80.4
1,1.08,0.3155543354613338,0.1800000000000001,0.3156111522669488,9.7525,0.1578754513689882,0.010522373,1.363333333333333,0.8887166266554279,0.1688758,0.1579891865969161,45.99999999999999,2.5748000000000006,0.3341855264730785,0.0118948965789732,14.102,0.3737534731545757,2128.2,76.32276139378997,3.08976,0.5063480111781655,0.013983601000000002,0.8333143874645753,2183.0,0.0006082973835806,7.0,2.4356000000000004,0.3258939350680148,0.00027513513,0.0026376404014922,74.2
2,1.68,0.2473674322385313,0.0,0.2463476267260281,21.3533333333,0.306513015072737,-0.02070063,0.0,0.8636295960504531,0.16358465,0.3077713257414391,2.0,1.6814,0.0,0.0014087591627316,14.142916666660001,0.6304503749067736,1506.5,10.98941158948034,2.01768,0.6062167361163787,0.03956891,0.7896287644669223,1560.0,0.0024855317077526,3.0,6.290499999992,0.4393001086933663,0.00011274503000000001,0.0,66.2
3,0.6,0.2071763988542312,0.9999999999999998,0.2071744053562802,7.46625,0.2537338576979512,0.0012601967,0.6800000000000005,0.8239403815576931,0.021307921,0.2537363099291735,11.0,3.8622,0.3746343246326776,8.811600671317167e-05,16.518250000000002,0.4921851140965878,3631.95,65.18214379185264,3.0897600000000005,0.655754710395541,0.012451529,0.7896067805746219,3695.0,0.0008689619255393,9.0,2.2867000000000006,0.4462894133340963,-3.8350365e-05,1.5181826845549286e-05,61.6
4,0.62,0.3016204539386413,0.2999999999999998,0.3024106313016179,14.09,0.1563982075340888,0.1027106,1.676666666666667,0.7136477344589708,0.55808014,0.1580815876962169,44.0,1.2874000000000003,0.4035256742675892,0.0128800853262611,13.836750000000002,0.4071726001168223,2128.2,82.59783142545139,2.0598400000000003,0.5563157617088336,0.010066238,0.8552723228977288,2183.0,0.0002695469165482,8.0,4.1161,0.3025190158006267,-1.590556e-06,0.0132190866220733,69.2
5,0.7600000000000002,0.4620699592792632,0.3399999999999997,0.4680522095619406,24.18,0.5903586184872636,0.0059111975,1.5266666666666664,0.8240034359165901,0.23178324,0.595209263448435,76.0,1.6814,0.0,0.0004913619038327,18.75525,0.5505603497285236,523.5,100.91492741681878,2.01768,0.666208946572026,0.01582716,0.7896149070584385,577.0,0.0002237046527122,5.0,9.0738,0.4451084318305578,5.092622e-05,0.0,83.6
6,0.6,0.3050208056656447,0.0799999999999996,0.3055527446659279,3.905,0.3860917565609202,0.09129739,1.99,0.8239012236527101,0.60722834,0.3865307221864561,45.99999999999999,0.3939999999999999,0.0,0.0003172348252926,10.28301724138,0.3935417848561778,2129.5,100.253401771867,0.6304000000000001,0.6517462438876148,0.0028101283,0.7896089505368474,2183.0,0.0009821250428498,7.0,1.1726206896559996,0.4460817164521307,-5.2828054000000004e-05,0.0004132438746202,73.0
7,1.44,0.2357272408372818,0.3200000000000003,0.2380563800909053,5.66375,0.1875529885570145,0.012818513,0.9733333333333332,0.9243412322651872,0.2652297,0.2102014716577819,58.0,2.5748000000000006,0.3371051604420731,0.0239009598149003,12.6595,0.4688596383964752,1773.2500000000002,76.12719595672313,3.08976,0.5196076249576574,0.023469495,0.8044428325406016,1828.05,0.0018977984600515,3.0,2.3876000000000004,0.3355798384699379,4.4979464e-05,0.016463202895955,74.2
8,1.2400000000000002,0.2116416985978716,1.41,0.2107470492682593,106.66,0.2685507019870655,0.09026483,1.4199999999999997,0.8636295960504528,0.37795526,0.2696681413783571,5.0,0.3939999999999999,0.0,0.0014087591627315,31.5785,1.1097400184532726,2685.5,103.8977896967012,0.6304000000000001,0.6681689403162958,0.016118485,0.7896287644669221,2739.0,0.0002718883740189,3.0,33.6746,0.4393001086933661,-1.02194745e-05,0.0106725064449559,66.4
9,1.54,0.1397729386160934,0.47,0.1442610649062699,7.596249999999999,0.0940107096127594,-0.009272903,1.4466666666666659,0.8308676934637141,0.20087856,0.1057618272139227,67.0,1.9862,0.0,0.0161209832625847,9.72875,0.2350068857541712,2294.5,17.516278356981303,1.7803200000000003,0.4739862010267391,0.017501758,0.8288908882391263,2348.0,0.0102929856182726,5.0,2.016,0.2705044706489434,0.00010543048999999999,0.0578974160981372,80.2
10,0.96,0.3266815024069031,0.1099999999999998,0.3291970918015698,13.9,0.1692958231599311,0.052726697,1.2966666666666666,0.8902691704362562,0.35847172,0.1745626615159694,64.0,1.364,0.3018537766524362,0.0143086211300078,13.410750000000002,0.3736916384058342,1302.97,82.32831481708652,2.0292000000000003,0.527040758101961,0.008912814,0.8282534723887236,1357.77,0.0009209927388965,4.0,4.3809,0.3197428557270699,-5.638958e-07,0.0064028456763576,79.8
11,1.08,0.2206933880013911,1.27,0.2206514059371251,20.1383333333,0.287114651499406,0.015124286499999999,1.2866666666666662,0.8230922993995746,0.12658007,0.2871718856560097,2.0,1.6814,0.0,0.0002729846217575,15.266916666660006,0.5535293597805635,2553.5,94.03916922103744,2.01768,0.6614601131458046,0.09090048,0.7896160441254636,2607.0,0.0007027207699219,4.0,5.590566666656,0.4444997209340903,0.00015769553,0.0,64.0
