#sample_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
0,1.4,1.9633816008160951,0.0,-9.831499999999999e-06,1.5466558661369967,0.3448031303152584,0.0736463971083479,2.097434510954677,-0.6438405068893133,1.0987982674827612,0.250962623425945,2.8572410495328366,1.9549577605934485,0.1427038813132101,0.8305970175718425,-0.0424700306599272,0.7008675508647221,0.0964511612618336,0.0601202679651133,0.946036843352345,0.018984662,-0.1110076641742705,0.5800000000000001,0.5523773174441745,0.6510463078437534,0.639293591662047,0.4489278454531317,0.5769019000000001,0.00085838580057,0.55755615,0.5561315860053996
1,1.2400000000000002,1.4304920249138335,0.0,-4.2643833e-06,1.3956385232885058,0.0772068702046035,0.0448545935169085,1.6019319965694654,-0.3509518318428875,0.1596586915805001,-0.2737449616382839,2.6269837273366545,0.8087068597376129,-0.267081704526085,0.6716418130986864,-0.284378730668868,-0.0824040466786642,0.0049929001686283,0.1808442640484918,0.1895816571265843,0.01295164,-0.0468862292592409,0.73,0.281450765754323,-0.2016913028628362,0.5968556575118086,0.3034677921663111,0.5200954000000001,0.0040801591117872,0.49134004,0.4853692897585739
2,0.7,0.9499520470402976,0.0,-4.5919114e-06,0.0120976169115219,0.280024337231498,0.0417898226603011,1.1263769602315357,-0.5659470972559687,0.9082853803736308,0.2640772399755293,1.2704771209516144,0.8423382831176619,0.3609221008333194,0.4544776022365778,0.0891636830148473,7.330683598410344,1.22416952062842,1.5462778691956467,0.5290840952366983,0.040288503999999996,0.0900285307713025,0.75,0.2023991017703651,0.9577405763949008,0.474335086219143,0.1976404806681185,0.18475756,0.0044433068536125,0.17621148,0.2332039846017778
3,2.3,1.226318196907515,0.0,-2.6694382999999997e-05,1.6673429264801412,0.6597764977905095,0.0875751254646226,1.2606722763339655,1.3297482720730711,0.7784015302408485,0.8895247698635801,1.9537078921864688,2.35814980231392,0.7361244961736749,0.1179104680507914,0.2608202190058476,4.737523883832966,-0.3615677632222021,-0.4074159487336486,0.2991836432002172,0.031610306,-0.3855784703425747,0.1799999999999997,0.4669953940948039,0.37027570675785604,0.0504155227150721,0.3813001425874034,0.13424544,0.0001575620326774,0.12907211,0.4669953940948038
4,1.06,0.5493431642714053,0.0,7.8441135e-06,0.4210350468166125,0.2499635513429268,0.0731401375583249,0.5463101821808064,-0.2442031673305199,0.2576764976047387,0.3057603840124069,1.1425552713874811,1.2634733302742187,0.1518260777179123,0.4731343274760526,-0.1467866623500952,0.9105172826482943,0.3758696726345019,0.3369697712249898,1.0835741499388467,0.033161808,-0.1591887271042303,0.0299999999999998,0.3458530325104659,1.1090424237263397,1.0949266612792188,0.2713881688107405,0.19382095,0.0002115115174899,0.17300326,0.3470949145838929
5,1.7,1.6281979749498992,0.0,-2.0279821999999997e-06,0.9710618665466748,0.1543284315817968,0.0465684181954229,1.924261484995696,0.6697041167589414,0.8365313082832324,0.1240325483407382,1.6842822021466717,1.0062354250421737,-0.0776746875388644,-0.3656716373802627,-0.3678926555134513,0.7462629985039683,-0.2081278085353398,-0.195817699542876,-0.3477317933523647,0.05093713,-0.0043687710239925,1.23,0.1553968467080101,-0.3964548019568174,-0.0812317328953807,0.2352637185121263,0.32844368,0.0012361421740315,0.2889125,0.2174232994008115
6,1.38,2.67898528794471,0.0,1.4308016e-05,1.0545563301913186,0.6888752960791539,0.0021047937610932,2.408595402469373,0.1840529027440311,1.1060686212780426,0.6729281988231852,3.2103866239572563,1.0401215240220738,0.7237866645850699,0.1343283626197372,0.3168551467555268,5.683124906372927,-0.4143400251365938,-0.4557723138001914,-0.3477317933523647,0.049869422000000004,0.4820009654439512,2.22,0.3068796561071645,-0.2993850854200885,0.2707031169252202,0.2393875545080283,0.11085567,0.0621455826119067,0.09487399,0.3080219328141217
7,1.7799999999999998,1.4382616514787812,0.0,-2.5288744e-05,1.9930229920078664,0.6356119756243093,0.0732928069911433,1.4327361986203788,1.0449012203949957,1.157011651478781,0.8305131960193047,2.3216427694010413,2.701912871873776,0.6658905579638535,0.2604477779550017,0.2352374078071164,3.7976584080043567,-0.3086377075119954,-0.3544858930234419,0.5183876153474829,0.04162425,-0.1876215878357707,0.02,0.5648709857063211,0.4695945884910597,-0.1978211073089583,0.4612152284944855,0.048717808,0.0004721059348486,0.04772883,0.5648709857063211
8,1.92,2.417900488947977,0.0,6.356745e-05,2.0296679750204247,0.922253406095165,0.028954226962632997,2.614265168281642,-0.2050987796050045,1.7929004889479772,1.1171546264901606,3.357269262479801,2.8378017093429726,1.0856525423145351,1.1880597076676322,0.5503407639904778,4.468063641981045,-0.20939385305535704,-0.2552420385668037,1.1759995317892806,0.016007868999999997,0.2259825344815178,0.8299999999999998,0.6,0.10178765011682499,0.8875302216860774,0.4898979485566356,0.03702996,0.0218275743202863,0.039594233,0.5999999999999999
9,1.02,1.3272985226511838,0.0,4.8822247e-05,2.4586587814707754,0.1562541331164999,0.0565553795812178,1.3167881282571752,-0.379649403813067,1.8168818559845168,-0.2233952706965669,2.173542349472017,1.43723245217145,-0.3304636129369019,0.1343283626197372,-0.2328205684528226,-0.7128218211234194,-0.8627097797792702,-0.9064133576156248,-0.3477317933523647,0.0053120893,0.143017221414731,0.0,0.5410869965065593,-0.3073851244700602,0.1299291769969799,0.4421910927261092,0.8015456999999999,0.0009031167516428,0.7513616999999999,0.5415707511001999
